CuisineType,RestaurantID,RestaurantName,Segment,Subregion,GrowthFactor,AOV,MonthlyOrders,InStoreOrders,InStoreRevenue,UberEatsOrders,DoorDashOrders,SelfDeliveryOrders,UberEatsRevenue,DoorDashRevenue,SelfDeliveryRevenue,COGSRate,OPEXRate,CommissionRate,DeliveryRadiusKM,DeliveryCostPerOrder,SD_DeliveryTotalCost,InStoreNetProfit,UberEatsNetProfit,DoorDashNetProfit,SelfDeliveryNetProfit,InStoreShare,UE_share,DD_share,SD_share,Cluster,GPI,GPI_Rank,Cluster_Label
Burgers,25957,Classic Burgers Cafe,Full-service,CBD,1.0,31.88,1549,434,13835.92,502,279,334.0,16003.76,8894.52,10647.92,0.394481477,0.455416794,0.32,11,3.25,1085.5,2076.8,-2719.01,-1511.16,512.77,0.39,0.45,0.25,0.3,0,-0.7997083167913865,1593.0,High-Growth
Burgers,26169,Classic Burgers House,QSR,South Auckland,1.05,41.73,1289,232,9681.36,476,264,317.0,19863.48,11016.72,13228.41,0.254704415,0.368392519,0.31,5,1.48,469.16,3648.93,1328.93,737.05,4516.67,0.22,0.45,0.25,0.3,2,0.4920307402516255,251.0,Dependent Low Margin
Burgers,25432,King Burgers Eatery,Cafe,North Shore,1.03,40.76,876,207,8437.32,301,167,201.0,12268.76,6806.92,8192.76,0.241914646,0.409190202,0.3,18,5.31,1067.31,2943.74,599.88,332.83,1791.1,0.31,0.45,0.25,0.3,1,0.02733694149527289,875.0,Stable Performers
Burgers,26165,Classic Burgers Corner,QSR,South Auckland,1.05,39.13,1578,315,12325.95,568,316,379.0,22225.84,12365.08,14830.27,0.26268868,0.415173902,0.33,7,2.07,784.53,3970.65,-174.75,-97.22,3992.85,0.25,0.45,0.25,0.3,2,0.4632302813653816,292.0,Dependent Low Margin
Burgers,26406,Top Burgers Grill,Full-service,West Auckland,1.04,37.89,1724,492,18641.88,554,308,370.0,20991.06,11670.12,14019.3,0.399093572,0.507960964,0.32,7,2.07,765.9,1732.68,-4766.12,-2649.75,537.13,0.4,0.45,0.25,0.3,0,0.023952438565173276,881.0,High-Growth
Burgers,26696,Top Burgers House,Full-service,West Auckland,1.04,40.31,988,277,11165.87,320,178,213.0,12899.2,7175.18,8586.03,0.364305329,0.497658483,0.29,5,1.48,315.24,1541.29,-1960.21,-1090.37,869.94,0.39,0.45,0.25,0.3,0,-0.19787979367062186,1137.0,High-Growth
Burgers,26640,Urban Burgers Cafe,Full-service,North Shore,1.03,34.45,1497,420,14469.0,485,269,323.0,16708.25,9267.05,11127.35,0.356300591,0.514156294,0.32,8,2.36,762.28,1874.36,-3182.2,-1764.97,679.19,0.39,0.45,0.25,0.3,0,-0.3153523417715814,1262.0,High-Growth
Burgers,25600,Classic Burgers Tavern,QSR,West Auckland,1.04,44.6,1185,221,9856.6,434,241,289.0,19356.4,10748.6,12889.4,0.219056068,0.381411946,0.28,17,5.02,1450.78,3938.03,2313.71,1284.8,3698.95,0.23,0.45,0.25,0.3,2,0.6210672418983079,134.0,Dependent Low Margin
Burgers,25840,Top Burgers Diner,QSR,West Auckland,1.04,40.44,615,123,4974.12,221,123,148.0,8937.24,4974.12,5985.12,0.207354236,0.405242016,0.28,3,0.89,131.72,1926.99,959.89,534.24,2186.94,0.25,0.45,0.25,0.3,1,-0.024489876684385896,950.0,Stable Performers
Burgers,26449,Lucky Burgers Tavern,Cafe,West Auckland,1.04,31.69,1081,314,9950.66,345,192,230.0,10933.05,6084.48,7288.7,0.218144443,0.355344522,0.31,16,4.72,1085.6,4244.07,1273.82,708.91,2023.11,0.41,0.45,0.25,0.3,1,0.06852471895431281,820.0,Stable Performers
Burgers,25321,Urban Burgers Diner,Full-service,CBD,1.0,43.59,1149,340,14820.6,364,202,243.0,15866.76,8805.18,10592.37,0.387669529,0.542980143,0.27,11,3.25,789.75,1027.81,-3183.66,-1766.76,-55.17,0.42,0.45,0.25,0.3,0,-0.6149645293130426,1489.0,High-Growth
Chicken Dishes,26442,Classic Chicken Dishes Diner,Full-service,North Shore,1.03,44.65,1872,544,23020.373750000002,797,332,199.0,35586.05,14823.8,8885.35,0.361944255,0.465298341,0.3,12,3.54,704.46,4196.21,-4528.06,-1886.22,830.55,0.41,0.6,0.25,0.15,0,0.40899472946953974,363.0,High-Growth
Chicken Dishes,25027,Urban Chicken Dishes Cafe,Cafe,North Shore,1.03,39.82,1377,407,16206.74,582,242,146.0,23175.24,9636.44,5813.72,0.244531284,0.439912853,0.28,11,3.25,474.5,5114.13,824.02,342.63,1360.05,0.42,0.6,0.25,0.15,2,0.22399594548242527,590.0,Dependent Low Margin
Chicken Dishes,26400,Urban Chicken Dishes Tavern,QSR,South Auckland,1.05,46.2,1073,221,10210.2,511,213,128.0,23608.2,9840.6,5913.6,0.249170164,0.39798906,0.27,10,2.95,377.6,3602.57,1955.72,815.2,1708.96,0.26,0.6,0.25,0.15,1,0.6483760882048432,116.0,Stable Performers
Chicken Dishes,26078,Urban Chicken Dishes Diner,QSR,West Auckland,1.04,41.28,1546,319,13168.32,736,307,184.0,30382.08,12672.96,7595.52,0.232272156,0.429688365,0.33,16,4.72,868.48,4451.41,244.26,101.88,1699.11,0.26,0.6,0.25,0.15,2,0.48351226617139925,259.0,Dependent Low Margin
Chicken Dishes,25610,King Chicken Dishes Tavern,Cafe,South Auckland,1.05,43.18,600,165,7124.7,261,109,65.0,11269.98,4706.62,2806.7,0.215217293,0.433281878,0.33,8,2.36,153.4,2504.34,242.31,101.2,833.16,0.38,0.6,0.25,0.15,1,0.08284331559948203,799.0,Stable Performers
Chicken Dishes,25524,Lucky Chicken Dishes Eatery,QSR,South Auckland,1.05,46.25,1163,247,11423.75,550,229,137.0,25437.5,10591.25,6336.25,0.224442922,0.412300766,0.29,6,1.77,242.49,4149.75,1863.46,775.88,2059.19,0.27,0.6,0.25,0.15,2,0.6236434463891672,131.0,Dependent Low Margin
Chicken Dishes,26183,Classic Chicken Dishes Kitchen,Full-service,North Shore,1.03,40.63,1724,559,22712.17,699,291,175.0,28400.37,11823.33,7110.25,0.362177372,0.518651019,0.27,13,3.84,672.0,2706.65,-4283.58,-1783.29,175.34,0.48,0.6,0.25,0.15,0,0.20548436324920138,616.0,High-Growth
Chicken Dishes,26144,Top Chicken Dishes Eatery,Ghost Kitchen,CBD,1.0,34.35,1071,88,3022.8,590,246,147.0,20266.5,8450.1,5049.45,0.292466924,0.265248913,0.33,14,4.13,607.11,1336.94,2275.61,948.81,1626.18,0.09,0.6,0.25,0.15,1,-0.5624623143643239,1459.0,Stable Performers
Chicken Dishes,25269,Top Chicken Dishes Tavern,QSR,South Auckland,1.05,42.92,1256,217,9313.64,623,260,156.0,26739.16,11159.2,6695.52,0.23040034,0.402880303,0.29,5,1.48,230.88,3415.49,2051.41,856.13,2224.5,0.21,0.6,0.25,0.15,2,0.5592714686418623,183.0,Dependent Low Margin
Chicken Dishes,25069,Urban Chicken Dishes Bistro,Full-service,South Auckland,1.05,44.53,1059,313,13937.89,448,186,112.0,19949.44,8282.58,4987.36,0.371326761,0.544503274,0.31,6,1.77,198.24,1173.15,-4505.18,-1870.46,221.55,0.42,0.6,0.25,0.15,0,0.024939517542532194,879.0,High-Growth
Chicken Dishes,25246,Lucky Chicken Dishes Diner,Full-service,CBD,1.0,37.12,844,241,8945.92,362,151,90.0,13437.44,5605.12,3340.8,0.36444736,0.499855997,0.28,10,2.95,265.5,1213.93,-1939.07,-808.84,187.84,0.4,0.6,0.25,0.15,1,-0.953976127104868,1644.0,Stable Performers
Chicken Dishes,25026,Lucky Chicken Dishes Eatery,Full-service,CBD,1.0,36.56,1959,616,22557.52,805,336,201.0,29430.8,12284.16,7348.56,0.368867105,0.478825512,0.29,11,3.25,653.25,3435.68,-4052.4,-1691.44,465.99,0.46,0.6,0.25,0.15,0,-0.3071642430574157,1253.0,High-Growth
Chicken Dishes,25715,Classic Chicken Dishes Corner,Cafe,CBD,1.0,36.98,627,159,5879.82,281,117,70.0,10391.38,4326.66,2588.6,0.269088426,0.443697705,0.31,16,4.72,330.4,1688.77,-236.78,-98.59,413.08,0.34,0.6,0.25,0.15,1,-0.8717623584580734,1619.0,Stable Performers
Chicken Dishes,25618,Urban Chicken Dishes Bistro,Full-service,CBD,1.0,31.17,581,144,4488.48,262,109,66.0,8166.54,3397.53,2057.22,0.381881071,0.546755019,0.3,18,5.31,350.46,320.32,-1867.17,-776.8,-203.65,0.33,0.6,0.25,0.15,1,-1.3719935878445313,1696.0,Stable Performers
Chicken Dishes,25334,Classic Chicken Dishes Grill,Full-service,South Auckland,1.05,33.05,1046,247,8163.35,479,200,120.0,15830.95,6610.0,3966.0,0.386459062,0.501272464,0.28,10,2.95,354.0,916.49,-2655.35,-1108.71,91.26,0.31,0.6,0.25,0.15,1,-0.20529015964425615,1147.0,Stable Performers
Chicken Dishes,25995,Urban Chicken Dishes Kitchen,Cafe,North Shore,1.03,41.85,1676,366,15317.1,786,328,196.0,32894.1,13726.8,8202.6,0.216816678,0.415236765,0.28,3,0.89,174.44,5436.3550000000005,2892.92,1207.22,2843.68,0.28,0.6,0.25,0.15,2,0.461106756376095,295.0,Dependent Low Margin
Chicken Dishes,25615,Lucky Chicken Dishes Diner,Cafe,West Auckland,1.04,41.26,1751,444,18319.44,784,327,196.0,32347.84,13492.02,8086.96,0.243740166,0.43886211,0.29,3,0.89,174.44,5436.3550000000005,886.26,369.65,2392.34,0.34,0.6,0.25,0.15,2,0.5417349367264663,202.0,Dependent Low Margin
Chicken Dishes,25297,King Chicken Dishes Tavern,Ghost Kitchen,South Auckland,1.05,40.44,1513,125,5055.0,833,347,208.0,33686.52,14032.68,8411.52,0.292890323,0.321109368,0.32,13,3.84,798.72,1951.23,2223.32,926.16,2448.13,0.09,0.6,0.25,0.15,2,0.6456510378507977,119.0,Dependent Low Margin
Chicken Dishes,26336,Classic Chicken Dishes Diner,QSR,West Auckland,1.04,34.75,1560,321,11154.75,743,310,186.0,25819.25,10772.5,6463.5,0.233758512,0.374096158,0.28,8,2.36,438.96,4374.28,2895.51,1208.09,2095.67,0.26,0.6,0.25,0.15,2,0.3994187235669111,375.0,Dependent Low Margin
Chicken Dishes,25108,Urban Chicken Dishes Eatery,Cafe,West Auckland,1.04,46.15,1739,380,17537.0,815,340,204.0,37612.25,15691.0,9414.6,0.25358986,0.35675399,0.28,16,4.72,962.88,5436.3550000000005,4124.41,1720.61,2705.58,0.28,0.6,0.25,0.15,2,0.9689639618762143,13.0,Dependent Low Margin
Chicken Dishes,26023,Classic Chicken Dishes Cafe,Cafe,North Shore,1.03,39.76,2199,616,23020.373750000002,910,379,228.0,36181.6,15069.04,9065.28,0.252683397,0.378598332,0.28,7,2.07,471.96,5436.3550000000005,3209.97,1336.9,2870.57,0.45,0.6,0.25,0.15,2,0.7376817482902643,71.0,Dependent Low Margin
Chicken Dishes,26153,Classic Chicken Dishes Bistro,Full-service,CBD,1.0,30.05,1767,581,17459.05,712,296,178.0,21395.6,8894.8,5348.9,0.363809833,0.534899392,0.27,17,5.02,893.56,1768.44,-3609.64,-1500.63,-351.77,0.49,0.6,0.25,0.15,0,-0.5888019878095455,1474.0,High-Growth
Chicken Dishes,25766,Lucky Chicken Dishes Diner,QSR,South Auckland,1.05,40.28,1342,223,8982.44,671,280,168.0,27027.88,11278.4,6767.04,0.248494999,0.410611087,0.29,16,4.72,792.96,3062.06,1375.55,574.0,1513.88,0.2,0.6,0.25,0.15,2,0.6018794928172471,148.0,Dependent Low Margin
Chicken Dishes,25710,King Chicken Dishes Eatery,Cafe,South Auckland,1.05,33.32,915,242,8063.44,404,168,101.0,13461.28,5597.76,3365.32,0.224992689,0.362242971,0.29,11,3.25,328.25,3328.3,1652.57,687.21,1060.83,0.36,0.6,0.25,0.15,1,0.16596935625692824,677.0,Stable Performers
Chicken Dishes,26525,King Chicken Dishes Cafe,Full-service,North Shore,1.03,35.83,2195,616,23020.373750000002,884,368,221.0,31673.72,13185.44,7918.43,0.393687133,0.517130615,0.28,11,3.25,718.25,2307.08,-5601.13625,-2516.02,-12.07,0.49,0.6,0.25,0.15,0,0.22413622959285032,589.0,High-Growth
Chicken Dishes,25712,Classic Chicken Dishes House,Cafe,North Shore,1.03,44.49,1359,395,17573.55,578,241,145.0,25715.22,10722.09,6451.05,0.252607616,0.449872616,0.3,8,2.36,342.2,5228.48,-63.78,-26.59,1577.11,0.41,0.6,0.25,0.15,2,0.25471051333810524,553.0,Dependent Low Margin
Chicken Dishes,25349,Classic Chicken Dishes Cafe,QSR,CBD,1.0,31.62,486,87,2750.94,239,100,60.0,7557.18,3162.0,1897.2,0.273522345,0.437762877,0.31,8,2.36,141.6,794.24,-160.86,-67.3,406.15,0.22,0.6,0.25,0.15,1,-1.2222092625864498,1686.0,Stable Performers
Chicken Dishes,25795,Classic Chicken Dishes Diner,Full-service,CBD,1.0,39.3,1886,509,20003.7,826,344,207.0,32461.8,13519.2,8135.1,0.387120261,0.481964347,0.3,12,3.54,732.78,2618.79,-5488.79,-2285.89,332.23,0.37,0.6,0.25,0.15,0,-0.30908962179962274,1257.0,High-Growth
Chicken Dishes,26008,King Chicken Dishes Bistro,QSR,CBD,1.0,38.11,761,166,6326.26,357,149,89.0,13605.27,5678.39,3391.79,0.25042742,0.407182395,0.31,13,3.84,341.76,2166.05,440.68,183.92,819.56,0.28,0.6,0.25,0.15,1,-0.7058287092188074,1546.0,Stable Performers
Chicken Dishes,25850,Top Chicken Dishes Eatery,QSR,West Auckland,1.04,42.53,1220,259,11015.27,577,240,144.0,24539.81,10207.2,6124.32,0.272642807,0.430930687,0.32,3,0.89,128.16,3265.22,-578.49,-240.62,1687.25,0.27,0.6,0.25,0.15,1,0.15069128243319277,704.0,Stable Performers
Chicken Dishes,26015,King Chicken Dishes Kitchen,QSR,West Auckland,1.04,39.58,1621,354,14011.32,760,317,190.0,30080.8,12546.86,7520.2,0.278203928,0.431124492,0.32,4,1.18,224.2,4072.69,-882.22,-367.98,1961.71,0.28,0.6,0.25,0.15,2,0.2905655467137753,520.0,Dependent Low Margin
Chicken Dishes,25422,Urban Chicken Dishes House,Full-service,West Auckland,1.04,39.75,1299,329,13077.75,582,242,146.0,23134.5,9619.5,5803.5,0.351225983,0.451469495,0.31,15,4.43,646.78,2580.3,-2607.15,-1084.07,498.28,0.34,0.6,0.25,0.15,0,0.10735959017757706,758.0,High-Growth
Chicken Dishes,26012,Urban Chicken Dishes Eatery,Cafe,South Auckland,1.05,39.07,2084,551,21527.57,920,383,230.0,35944.4,14963.81,8986.1,0.268489274,0.367201792,0.32,3,0.89,204.7,5436.3550000000005,1592.66,663.03,3069.02,0.36,0.6,0.25,0.15,2,0.8027791740251988,42.0,Dependent Low Margin
Chicken Dishes,25425,Lucky Chicken Dishes Diner,Ghost Kitchen,West Auckland,1.04,32.36,1105,52,1682.72,632,263,158.0,20451.52,8510.68,5112.88,0.296541054,0.24523503737500002,0.29,17,5.02,793.16,807.05,3877.76,1613.69,1659.02,0.05,0.6,0.25,0.15,1,0.19961624741309053,626.0,Stable Performers
Chicken Dishes,26099,Classic Chicken Dishes Cafe,QSR,CBD,1.0,35.98,580,123,4425.54,274,114,69.0,9858.52,4101.72,2482.62,0.270001643,0.351826888,0.32,16,4.72,325.68,1673.61,573.48,238.6,613.18,0.27,0.6,0.25,0.15,1,-0.8336564383810526,1610.0,Stable Performers
Chicken Dishes,25128,Classic Chicken Dishes Cafe,QSR,North Shore,1.03,40.82,925,179,7306.78,448,186,112.0,18287.36,7592.52,4571.84,0.269563128,0.368867953,0.32,4,1.18,132.16,2641.9,760.19,315.61,1520.88,0.24,0.6,0.25,0.15,1,-0.13917978143442353,1090.0,Stable Performers
Chicken Dishes,26088,Lucky Chicken Dishes Bistro,QSR,South Auckland,1.05,39.76,1254,258,10258.08,598,249,149.0,23776.48,9900.24,5924.24,0.278205859,0.37755539,0.3,16,4.72,703.28,3531.23,1051.84,437.97,1336.07,0.26,0.6,0.25,0.15,2,0.5026611887139737,234.0,Dependent Low Margin
Chicken Dishes,25254,Urban Chicken Dishes Kitchen,QSR,North Shore,1.03,34.75,817,141,4899.75,406,169,101.0,14108.5,5872.75,3509.75,0.22061184,0.445624219,0.27,13,3.84,387.84,1635.36,899.61,374.47,783.59,0.21,0.6,0.25,0.15,1,-0.19762363002085337,1136.0,Stable Performers
Chicken Dishes,26102,Lucky Chicken Dishes Corner,Full-service,South Auckland,1.05,36.99,982,270,9987.3,427,178,107.0,15794.73,6584.22,3957.93,0.382685287,0.470556372,0.29,7,2.07,221.49,1465.72,-2262.46,-943.13,359.37,0.38,0.6,0.25,0.15,1,-0.12219461172776322,1069.0,Stable Performers
Chicken Dishes,26224,Top Chicken Dishes Corner,Ghost Kitchen,CBD,1.0,35.98,1538,126,4533.48,847,353,212.0,30475.06,12700.94,7627.76,0.2851546,0.312763985,0.3,11,3.25,689.0,1822.83,3110.94,1296.53,2377.98,0.09,0.6,0.25,0.15,2,-0.2351794607409836,1180.0,Dependent Low Margin
Chicken Dishes,25728,Top Chicken Dishes House,Full-service,South Auckland,1.05,45.72,1358,388,17739.36,582,242,146.0,26609.04,11064.24,6675.12,0.36910095,0.538826958,0.3,5,1.48,216.08,1633.3,-5532.76,-2300.56,398.51,0.4,0.6,0.25,0.15,0,0.2705191093136395,538.0,High-Growth
Chicken Dishes,26106,Lucky Chicken Dishes Corner,Cafe,North Shore,1.03,31.58,927,274,8652.92,392,163,98.0,12379.36,5147.54,3094.84,0.244575531,0.411475086,0.33,8,2.36,231.28,2976.17,172.68,71.81,833.19,0.42,0.6,0.25,0.15,1,-0.45223820511250173,1386.0,Stable Performers
Chicken Dishes,25499,Lucky Chicken Dishes Cafe,Full-service,CBD,1.0,34.67,1345,417,14457.39,557,232,139.0,19311.19,8043.44,4819.13,0.392548738,0.529197091,0.33,6,1.77,246.03,1131.35,-4861.51,-2024.9,131.09,0.45,0.6,0.25,0.15,0,-1.0098018726407094,1656.0,High-Growth
Chicken Dishes,26459,King Chicken Dishes Cafe,Full-service,South Auckland,1.05,41.58,1157,287,11933.46,522,218,130.0,21704.76,9064.44,5405.4,0.379103111,0.474927578,0.32,3,0.89,115.7,1741.92,-3777.29,-1577.49,673.32,0.33,0.6,0.25,0.15,0,0.007971529822320508,900.0,High-Growth
Chicken Dishes,25124,Top Chicken Dishes Cafe,QSR,South Auckland,1.05,37.23,1946,401,14929.23,927,386,232.0,34512.21,14370.78,8637.36,0.200368718,0.363881418,0.29,18,5.31,1231.92,5436.3550000000005,5030.15,2094.54,2531.81,0.26,0.6,0.25,0.15,2,1.0223782453805366,7.0,Dependent Low Margin
Chicken Dishes,25669,Classic Chicken Dishes Diner,Full-service,North Shore,1.03,38.18,1710,452,17257.36,755,314,189.0,28825.9,11988.52,7216.02,0.374131189,0.463714917,0.29,17,5.02,948.78,2798.35,-3685.28,-1532.69,221.33,0.36,0.6,0.25,0.15,0,0.16060465132295038,686.0,High-Growth
Chicken Dishes,25503,Lucky Chicken Dishes Corner,QSR,South Auckland,1.05,34.98,1278,271,9479.58,604,252,151.0,21127.92,8814.96,5281.98,0.232261857,0.388033886,0.28,7,2.07,312.57,3599.44,2106.54,878.89,1693.02,0.27,0.6,0.25,0.15,1,0.3728010320886881,405.0,Stable Performers
Chicken Dishes,25747,Lucky Chicken Dishes Cafe,Full-service,North Shore,1.03,45.55,1170,340,15487.0,498,208,124.0,22683.9,9474.4,5648.2,0.358018622,0.47737462,0.29,10,2.95,365.8,2549.26,-2844.41,-1188.03,563.93,0.41,0.6,0.25,0.15,0,0.01896729308380129,890.0,High-Growth
Chicken Dishes,25263,Lucky Chicken Dishes Kitchen,Full-service,West Auckland,1.04,32.66,1394,458,14958.28,562,234,140.0,18354.92,7642.44,4572.4,0.377910199,0.545449625,0.32,4,1.18,165.2,1146.41,-4466.85,-1859.86,185.23,0.49,0.6,0.25,0.15,0,-0.39864170065725163,1348.0,High-Growth
Chicken Dishes,26196,Classic Chicken Dishes Grill,QSR,CBD,1.0,44.09,1348,286,12609.74,637,266,159.0,28085.33,11727.94,7010.31,0.276163032,0.403236617,0.31,6,1.77,281.43,4042.69,297.71,124.32,1966.08,0.27,0.6,0.25,0.15,2,-0.26998047135350006,1212.0,Dependent Low Margin
Chicken Dishes,25266,Urban Chicken Dishes Kitchen,Cafe,West Auckland,1.04,39.33,1694,410,16125.3,770,321,193.0,30284.1,12624.93,7590.69,0.219555714,0.416442148,0.33,9,2.66,513.38,5436.3550000000005,1029.72,429.27,2249.65,0.32,0.6,0.25,0.15,2,0.4679338480463254,283.0,Dependent Low Margin
Chicken Dishes,26560,Lucky Chicken Dishes Diner,Ghost Kitchen,South Auckland,1.05,36.31,847,24,871.44,494,206,123.0,17937.14,7479.86,4466.13,0.256718571,0.24523503737500002,0.27,13,3.84,472.32,456.71,4557.67,1900.57,1868.34,0.03,0.6,0.25,0.15,1,0.4168887293957484,351.0,Stable Performers
Chicken Dishes,26601,Top Chicken Dishes Tavern,Full-service,South Auckland,1.05,36.06,1239,307,11070.42,559,233,140.0,20157.54,8401.98,5048.4,0.39147963,0.542518934,0.32,8,2.36,330.4,730.66,-5119.99,-2134.09,2.8,0.33,0.6,0.25,0.15,0,-0.18927381097453821,1127.0,High-Growth
Chicken Dishes,26225,King Chicken Dishes Eatery,Ghost Kitchen,South Auckland,1.05,36.32,574,47,1707.04,316,132,79.0,11477.12,4794.24,2869.28,0.259631792,0.248714608,0.32,7,2.07,163.53,839.27,1970.09,822.95,1247.16,0.09,0.6,0.25,0.15,1,0.04068748262100978,859.0,Stable Performers
Chicken Dishes,26563,Top Chicken Dishes Diner,Full-service,CBD,1.0,34.46,776,188,6478.48,353,147,88.0,12164.38,5065.62,3032.48,0.39016705,0.484435609,0.32,9,2.66,234.08,812.38,-2367.22,-985.78,146.18,0.32,0.6,0.25,0.15,1,-1.2262947914580316,1687.0,Stable Performers
Chicken Dishes,25755,Classic Chicken Dishes Diner,Cafe,North Shore,1.03,38.31,1698,411,15745.41,772,322,193.0,29575.32,12335.82,7393.83,0.264337462,0.376248777,0.32,18,5.31,1024.83,5436.3550000000005,1165.67,486.2,1632.61,0.32,0.6,0.25,0.15,2,0.3857620413291336,397.0,Dependent Low Margin
Chicken Dishes,26605,Urban Chicken Dishes Grill,Full-service,North Shore,1.03,34.49,968,245,8450.05,434,181,108.0,14968.66,6242.69,3724.92,0.350764283,0.542664918,0.31,4,1.18,127.44,900.53,-3045.06,-1269.95,269.53,0.34,0.6,0.25,0.15,1,-0.6742755299841413,1528.0,Stable Performers
Chicken Dishes,25100,Urban Chicken Dishes Cafe,Cafe,CBD,1.0,39.0,1716,481,18759.0,741,309,185.0,28899.0,12051.0,7215.0,0.226575083,0.356397571,0.33,16,4.72,873.2,5436.3550000000005,2515.0,1048.77,2135.65,0.39,0.6,0.25,0.15,2,-0.023366370611752806,947.0,Dependent Low Margin
Chicken Dishes,25988,Urban Chicken Dishes Grill,QSR,West Auckland,1.04,32.14,1986,434,13948.76,931,388,233.0,29922.34,12470.32,7488.62,0.274404365,0.424805827,0.31,12,3.54,824.82,4195.64,-275.59,-114.85,1427.68,0.28,0.6,0.25,0.15,2,0.38703566895288843,392.0,Dependent Low Margin
Chicken Dishes,25194,Top Chicken Dishes Grill,Full-service,CBD,1.0,42.13,906,219,9226.47,412,172,103.0,17357.56,7246.36,4339.39,0.380105295,0.477796748,0.32,17,5.02,517.06,1311.06,-3087.95,-1289.14,99.56,0.32,0.6,0.25,0.15,1,-0.7778732979221662,1585.0,Stable Performers
Chicken Dishes,26488,Urban Chicken Dishes Kitchen,Cafe,North Shore,1.03,40.1,1532,397,15919.7,681,284,170.0,27308.1,11388.4,6817.0,0.227174993,0.391697818,0.3,4,1.18,200.6,5436.3550000000005,2215.43,923.91,2397.54,0.35,0.6,0.25,0.15,2,0.28840713343346774,524.0,Dependent Low Margin
Chicken Dishes,26409,King Chicken Dishes Grill,QSR,CBD,1.0,35.86,699,157,5630.02,325,136,81.0,11654.5,4876.96,2904.66,0.212010085,0.381449992,0.3,15,4.43,358.83,2288.83,1241.67,519.59,822.03,0.29,0.6,0.25,0.15,1,-0.6700705442987268,1522.0,Stable Performers
Chicken Dishes,25278,King Chicken Dishes Bistro,Cafe,North Shore,1.03,35.66,975,283,10091.78,415,173,104.0,14798.9,6169.18,3708.64,0.243387985,0.425715676,0.31,17,5.02,522.08,3339.33,309.24,128.91,705.1,0.41,0.6,0.25,0.15,1,-0.15008644507252106,1096.0,Stable Performers
Chicken Dishes,25035,King Chicken Dishes House,QSR,West Auckland,1.04,43.39,733,137,5944.43,358,149,89.0,15533.62,6465.11,3861.71,0.279572834,0.427455027,0.28,4,1.18,105.02,1741.55,201.5,83.87,1026.35,0.23,0.6,0.25,0.15,1,0.007460966825546575,901.0,Stable Performers
Chicken Dishes,26452,King Chicken Dishes Tavern,Full-service,South Auckland,1.05,46.38,1671,494,22911.72,706,294,177.0,32744.28,13635.72,8209.26,0.396182682,0.468002406,0.31,13,3.84,679.68,3111.75,-5601.13625,-2375.14,435.26,0.42,0.6,0.25,0.15,0,0.5934779123884901,151.0,High-Growth
Chicken Dishes,25281,Top Chicken Dishes Tavern,Full-service,North Shore,1.03,45.08,1054,322,14515.76,439,183,110.0,19790.12,8249.64,4958.8,0.357244657,0.452993982,0.28,10,2.95,324.5,2754.53,-1785.83,-744.44,616.49,0.44,0.6,0.25,0.15,0,-0.002164259075973198,916.0,High-Growth
Chicken Dishes,25632,Classic Chicken Dishes House,Full-service,North Shore,1.03,40.05,1279,384,15379.2,537,224,134.0,21506.85,8971.2,5366.7,0.353959596,0.499846138,0.31,11,3.25,435.5,2248.35,-3522.95,-1469.53,349.08,0.43,0.6,0.25,0.15,0,-0.1713322175588186,1115.0,High-Growth
Chicken Dishes,26616,Classic Chicken Dishes Kitchen,Cafe,West Auckland,1.04,36.03,822,230,8286.9,355,148,89.0,12790.65,5332.44,3206.67,0.26196017,0.40420688,0.29,12,3.54,315.06,2766.44,560.65,233.74,755.43,0.39,0.6,0.25,0.15,1,-0.06645372989812508,1002.0,Stable Performers
Chicken Dishes,25485,Classic Chicken Dishes Diner,Ghost Kitchen,South Auckland,1.05,36.15,1549,101,3651.15,869,362,217.0,31414.35,13086.3,7844.55,0.298081422,0.24523503737500002,0.33,16,4.72,1024.24,1825.9,5343.26,2225.85,2898.74,0.07,0.6,0.25,0.15,2,0.6257336747356003,130.0,Dependent Low Margin
Chicken Dishes,25526,Lucky Chicken Dishes Grill,Full-service,North Shore,1.03,39.19,864,251,9836.69,368,153,92.0,14421.92,5996.07,3605.48,0.381625039,0.452628684,0.29,8,2.36,217.12,1630.39,-1791.98,-745.03,380.47,0.41,0.6,0.25,0.15,1,-0.401654225539019,1352.0,Stable Performers
